Id,Target
ENSG00000102871-TRADD_0,25
ENSG00000102878-HSF4_0,4
ENSG00000102879-CORO1A_0,25
ENSG00000102882-MAPK3_0,0
ENSG00000102886-GDPD3_0,16 25 0
ENSG00000102890-ELMO3_0,21
ENSG00000102893-PHKB_0,7
ENSG00000102897-LYRM1_0,0
ENSG00000102898-NUTF2_0,14
ENSG00000102901-CENPT_0,5
ENSG00000102901-CENPT_1,5
ENSG00000102904-TSNAXIP1_0,25
ENSG00000102908-NFAT5_1,25
ENSG00000102908-NFAT5_0,25
ENSG00000102921-N4BP1_0,3
ENSG00000102967-DHODH_0,23 0
ENSG00000102967-DHODH_1,23 0
ENSG00000102974-CTCF_0,0
ENSG00000102977-ACD_1,5
ENSG00000102977-ACD_0,5
ENSG00000102978-POLR2C_0,25 14 0
ENSG00000102981-PARD6A_0,12 25
ENSG00000102984-ZNF821_0,4 0
ENSG00000102996-MMP15_0,25 0 21
ENSG00000103018-CYB5B_0,25 6 18
ENSG00000103021-CCDC113_0,25 0
ENSG00000103021-CCDC113_1,25 0
ENSG00000103024-NME3_0,25 0
ENSG00000103034-NDRG4_0,25
ENSG00000103034-NDRG4_1,25
ENSG00000103035-PSMD7_0,0
ENSG00000103035-PSMD7_1,0
ENSG00000103037-SETD6_0,25
ENSG00000103042-SLC38A7_0,25 0 21
ENSG00000103043-VAC14_0,25
ENSG00000103044-HAS3_0,14
ENSG00000103047-TANGO6_0,25 7
ENSG00000103051-COG4_0,7
ENSG00000103056-SMPD3_0,6
ENSG00000103056-SMPD3_1,6
ENSG00000103061-SLC7A6OS_0,25 0
ENSG00000103064-SLC7A6_0,21
ENSG00000103066-PLA2G15_0,0
ENSG00000103067-ESRP2_0,0
ENSG00000103089-FA2H_0,1
ENSG00000103091-WDR59_0,25
ENSG00000103111-MON1B_0,25
ENSG00000103121-CMC2_0,23
ENSG00000103126-AXIN1_0,2
ENSG00000103145-HCFC1R1_0,0
ENSG00000103148-NPRL3_0,25
ENSG00000103152-MPG_0,25 0
ENSG00000103168-TAF1C_0,3
ENSG00000103184-SEC14L5_0,25 7
ENSG00000103184-SEC14L5_1,25 7
ENSG00000103194-USP10_1,25 0
ENSG00000103194-USP10_0,25 0
ENSG00000103196-CRISPLD2_0,2
ENSG00000103197-TSC2_2,25
ENSG00000103197-TSC2_0,25
ENSG00000103197-TSC2_1,25
ENSG00000103199-ZNF500_1,25 0
ENSG00000103199-ZNF500_0,25 0
ENSG00000103202-NME4_0,23
ENSG00000103222-ABCC1_0,21
ENSG00000103241-FOXF1_0,0
ENSG00000103245-NARFL_0,25 21
ENSG00000103249-CLCN7_0,0
ENSG00000103249-CLCN7_1,0
ENSG00000103254-FAM173A_0,25
ENSG00000103257-SLC7A5_0,25 21
ENSG00000103260-METRN_0,25 1 0
ENSG00000103264-FBXO31_0,25 7 0
ENSG00000103266-STUB1_0,25 0
ENSG00000103269-RHBDL1_1,0
ENSG00000103269-RHBDL1_0,0
ENSG00000103274-NUBP1_0,25
ENSG00000103275-UBE2I_1,25
ENSG00000103275-UBE2I_0,25
ENSG00000103316-CRYM_0,25
ENSG00000103319-EEF2K_0,0
ENSG00000103342-GSPT1_0,25
ENSG00000103351-CLUAP1_0,0
ENSG00000103353-UBFD1_0,2
ENSG00000103356-EARS2_0,23 0
ENSG00000103356-EARS2_1,23 0
ENSG00000103365-GGA2_1,7
ENSG00000103365-GGA2_2,7
ENSG00000103365-GGA2_0,7
ENSG00000103381-CPPED1_0,25 21
ENSG00000103415-HMOX2_0,25
ENSG00000103423-DNAJA3_1,23
ENSG00000103423-DNAJA3_0,23
ENSG00000103426-CORO7-PAM16_0,23 14 0
ENSG00000103449-SALL1_0,25
ENSG00000103460-TOX3_0,0
ENSG00000103479-RBL2_0,25 2
ENSG00000103490-PYCARD_0,25 2
ENSG00000103494-RPGRIP1L_0,25 21
ENSG00000103502-CDIPT_0,1 0 21
ENSG00000103507-BCKDK_0,23
ENSG00000103510-KAT8_0,0
ENSG00000103512-NOMO1_0,6
ENSG00000103522-IL21R_0,25 21
ENSG00000103528-SYT17_0,25
ENSG00000103534-TMC5_0,21
ENSG00000103540-CCP110_0,19
ENSG00000103544-C16orf62_0,23
ENSG00000103546-SLC6A2_0,25 23
ENSG00000103549-RNF40_0,0
ENSG00000103550-KNOP1_0,2 25
ENSG00000103550-KNOP1_1,2 25
ENSG00000103591-AAGAB_0,25 4
ENSG00000103599-IQCH_0,25
ENSG00000103642-LACTB_0,23
ENSG00000103647-CORO2B_0,13 21
ENSG00000103653-CSK_0,25
ENSG00000103671-TRIP4_0,5 0
ENSG00000103707-MTFMT_0,25 0
ENSG00000103742-IGDCC4_0,25 0
ENSG00000103769-RAB11A_0,18
ENSG00000103769-RAB11A_1,18
ENSG00000103811-CTSH_0,26 25
ENSG00000103852-TTC23_0,25 21
ENSG00000103876-FAH_0,25
ENSG00000103932-RPAP1_0,25 0
ENSG00000103966-EHD4_0,21
ENSG00000103978-TMEM87A_0,7
ENSG00000103978-TMEM87A_1,7
ENSG00000103994-ZNF106_0,25 2
ENSG00000104043-ATP8B4_0,0
ENSG00000104047-DTWD1_0,2
ENSG00000104064-GABPB1_0,0 26
ENSG00000104081-BMF_0,0
ENSG00000104129-DNAJC17_0,0
ENSG00000104133-SPG11_0,25 2 21
ENSG00000104147-OIP5_0,0
ENSG00000104147-OIP5_1,0
ENSG00000104205-SGK3_0,0
ENSG00000104213-PDGFRL_0,7 2
ENSG00000104218-CSPP1_0,18
ENSG00000104221-BRF2_0,2
ENSG00000104228-TRIM35_0,0
ENSG00000104231-ZFAND1_0,19 25
ENSG00000104299-INTS9_0,0
ENSG00000104299-INTS9_1,0
ENSG00000104312-RIPK2_0,25
ENSG00000104312-RIPK2_1,25
ENSG00000104313-EYA1_0,5 0
ENSG00000104320-NBN_0,7 0
ENSG00000104324-CPQ_0,7
ENSG00000104325-DECR1_0,23 25
ENSG00000104331-IMPAD1_0,7 25
ENSG00000104332-SFRP1_0,25 2
ENSG00000104341-LAPTM4B_0,7
ENSG00000104343-UBE2W_0,2
ENSG00000104356-POP1_0,2
ENSG00000104365-IKBKB_0,25
ENSG00000104368-PLAT_0,12
ENSG00000104381-GDAP1_0,23 25
ENSG00000104408-EIF3E_0,25 5
ENSG00000104413-ESRP1_1,5 0
ENSG00000104413-ESRP1_0,5 0
ENSG00000104415-WISP1_1,25
ENSG00000104415-WISP1_0,25
ENSG00000104419-NDRG1_0,25 14
ENSG00000104427-ZC2HC1A_0,12 25
ENSG00000104435-STMN2_0,6
ENSG00000104442-ARMC1_0,23
ENSG00000104447-TRPS1_0,0
ENSG00000104450-SPAG1_0,25
ENSG00000104517-UBR5_0,25 0
ENSG00000104518-GSDMD_1,0
ENSG00000104518-GSDMD_0,0
ENSG00000104522-TSTA3_0,25 0
ENSG00000104524-PYCRL_0,25 0
ENSG00000104529-EEF1D_0,3
ENSG00000104537-ANXA13_0,21
ENSG00000104549-SQLE_1,25
ENSG00000104549-SQLE_0,25
ENSG00000104611-SH2D4A_0,25
ENSG00000104613-INTS10_0,25 0
ENSG00000104626-ERI1_0,14
ENSG00000104635-SLC39A14_0,6 7 21
ENSG00000104643-MTMR9_0,12 19
ENSG00000104671-DCTN6_0,25 2 21
ENSG00000104671-DCTN6_1,25 2 21
ENSG00000104679-R3HCC1_0,25 0
ENSG00000104687-GSR_0,25 21
ENSG00000104689-TNFRSF10A_0,0
ENSG00000104689-TNFRSF10A_1,0
ENSG00000104691-UBXN8_0,6 2 0
ENSG00000104695-PPP2CB_0,0
ENSG00000104714-ERICH1_0,25 3
ENSG00000104722-NEFM_1,11
ENSG00000104722-NEFM_0,11
ENSG00000104728-ARHGEF10_0,0
ENSG00000104731-KLHDC4_0,2
ENSG00000104738-MCM4_0,0
ENSG00000104738-MCM4_1,0
ENSG00000104756-KCTD9_1,0 25 11
ENSG00000104756-KCTD9_0,0 25 11
ENSG00000104765-BNIP3L_1,23 4
ENSG00000104765-BNIP3L_0,23 4
ENSG00000104774-MAN2B1_0,0
ENSG00000104805-NUCB1_0,7 14
ENSG00000104808-DHDH_0,12 0
ENSG00000104812-GYS1_0,25 14
ENSG00000104814-MAP4K1_0,0 21
ENSG00000104814-MAP4K1_1,0 21
ENSG00000104818-CGB2_0,25
ENSG00000104818-CGB2_1,25
ENSG00000104823-ECH1_0,23
ENSG00000104824-HNRNPL_0,0
ENSG00000104824-HNRNPL_1,0
ENSG00000104825-NFKBIB_0,19 25 0
ENSG00000104826-LHB_0,25
ENSG00000104827-CGB3_0,25
ENSG00000104827-CGB3_1,25
ENSG00000104833-TUBB4A_0,14
ENSG00000104852-SNRNP70_0,0
ENSG00000104852-SNRNP70_1,0
ENSG00000104853-CLPTM1_0,18 1
ENSG00000104856-RELB_0,25 0
ENSG00000104866-PPP1R37_0,25
ENSG00000104872-PIH1D1_0,25
ENSG00000104880-ARHGEF18_1,25
ENSG00000104880-ARHGEF18_0,25
ENSG00000104884-ERCC2_0,0
ENSG00000104885-DOT1L_1,0
ENSG00000104885-DOT1L_0,0
ENSG00000104886-PLEKHJ1_0,23
ENSG00000104889-RNASEH2A_0,25
ENSG00000104892-KLC3_0,12 25 0
ENSG00000104897-SF3A2_0,0
ENSG00000104899-AMH_0,24
ENSG00000104903-LYL1_0,7
ENSG00000104904-OAZ1_0,18
ENSG00000104907-TRMT1_0,25 21
ENSG00000104915-STX10_0,7
ENSG00000104936-DMPK_0,25
ENSG00000104964-AES_0,0
ENSG00000104967-NOVA2_0,7 5 0
ENSG00000104969-SGTA_0,0
ENSG00000104973-MED25_0,0
ENSG00000104976-SNAPC2_0,5 0 25
ENSG00000104979-C19orf53_1,2
ENSG00000104979-C19orf53_0,2
ENSG00000105011-ASF1B_0,0
ENSG00000105048-TNNT1_0,25 7
ENSG00000105058-FAM32A_0,2
ENSG00000105063-PPP6R1_1,25
ENSG00000105063-PPP6R1_0,25
ENSG00000105072-C19orf44_0,5
ENSG00000105085-MED26_0,25 0
ENSG00000105088-OLFM2_0,0
ENSG00000105127-AKAP8_0,0
ENSG00000105135-ILVBL_0,7
ENSG00000105136-ZNF419_0,3
ENSG00000105137-SYDE1_0,25 7 0
ENSG00000105141-CASP14_0,25 23
ENSG00000105143-SLC1A6_1,11
ENSG00000105143-SLC1A6_0,11
ENSG00000105173-CCNE1_0,0
ENSG00000105173-CCNE1_1,0
ENSG00000105176-URI1_0,25 0
ENSG00000105185-PDCD5_0,25
ENSG00000105186-ANKRD27_0,25
ENSG00000105193-RPS16_0,25 6
ENSG00000105197-TIMM50_0,23 0
ENSG00000105197-TIMM50_1,23 0
ENSG00000105202-FBL_1,3
ENSG00000105202-FBL_0,3
ENSG00000105220-GPI_1,25 21 0
ENSG00000105220-GPI_0,25 21 0
ENSG00000105221-AKT2_0,25
ENSG00000105229-PIAS4_0,0
ENSG00000105248-CCDC94_0,0
ENSG00000105251-SHD_0,25 18
ENSG00000105254-TBCB_0,25
ENSG00000105258-POLR2I_0,0
ENSG00000105258-POLR2I_1,0
ENSG00000105278-ZFR2_0,0
ENSG00000105281-SLC1A5_0,21
ENSG00000105287-PRKD2_0,25 0
ENSG00000105289-TJP3_1,0
ENSG00000105289-TJP3_0,0
ENSG00000105298-CACTIN_0,4 0 25
ENSG00000105321-CCDC9_0,25
ENSG00000105323-HNRNPUL1_1,0
ENSG00000105323-HNRNPUL1_0,0
ENSG00000105325-FZR1_0,1 0
ENSG00000105327-BBC3_0,25
ENSG00000105329-TGFB1_0,25
ENSG00000105339-DENND3_0,25
ENSG00000105341-ATP5SL_0,23
ENSG00000105355-PLIN3_0,20 25
ENSG00000105355-PLIN3_1,20 25
ENSG00000105357-MYH14_0,0
ENSG00000105364-MRPL4_0,25 6 2 3
ENSG00000105366-SIGLEC8_0,25
ENSG00000105372-RPS19_0,0
ENSG00000105373-GLTSCR2_0,2
ENSG00000105373-GLTSCR2_1,2
ENSG00000105379-ETFB_0,23
ENSG00000105383-CD33_0,21
ENSG00000105388-CEACAM5_0,21
ENSG00000105393-BABAM1_0,25 5
ENSG00000105397-TYK2_0,25
ENSG00000105398-SULT2A1_0,25
ENSG00000105402-NAPA_0,25
ENSG00000105404-RABAC1_0,1 3
ENSG00000105419-MEIS3_0,0
ENSG00000105426-PTPRS_0,25 21
ENSG00000105427-CNFN_0,16 14
ENSG00000105438-KDELR1_0,7
ENSG00000105443-CYTH2_0,25 21 7
ENSG00000105443-CYTH2_1,25 21 7
ENSG00000105447-GRWD1_1,2
ENSG00000105447-GRWD1_0,2
ENSG00000105467-SYNGR4_0,7
ENSG00000105472-CLEC11A_0,19
ENSG00000105483-CARD8_0,25 0
ENSG00000105483-CARD8_1,25 0
ENSG00000105486-LIG1_0,0 7
ENSG00000105486-LIG1_1,0 7
ENSG00000105486-LIG1_2,0 7
ENSG00000105497-ZNF175_0,25 0 11
ENSG00000105499-PLA2G4C_0,25
ENSG00000105509-HAS1_0,21 0
ENSG00000105518-TMEM205_0,6 1 0
ENSG00000105519-CAPS_0,25 0 21
ENSG00000105520-PLPPR2_0,0
ENSG00000105556-MIER2_0,25 0
ENSG00000105559-PLEKHA4_0,19 16 25 21
ENSG00000105568-PPP2R1A_0,25
ENSG00000105576-TNPO2_0,2
ENSG00000105583-WDR83OS_0,6
ENSG00000105607-GCDH_0,23
ENSG00000105610-KLF1_0,0
ENSG00000105617-LENG1_0,21
ENSG00000105619-TFPT_0,1 0
ENSG00000105640-RPL18A_0,25 2
ENSG00000105642-KCNN1_0,12 25
ENSG00000105643-ARRDC2_0,25 0
ENSG00000105647-PIK3R2_0,7
ENSG00000105649-RAB3A_0,19 25 0
ENSG00000105655-ISYNA1_0,25
ENSG00000105662-CRTC1_0,25 5 0 21
ENSG00000105664-COMP_0,7
ENSG00000105669-COPE_0,7
ENSG00000105669-COPE_1,7
ENSG00000105671-DDX49_0,23 2
ENSG00000105676-ARMC6_0,25
ENSG00000105677-TMEM147_0,12 25 7
ENSG00000105679-GAPDHS_0,19 0
ENSG00000105696-TMEM59L_0,12 0
ENSG00000105698-USF2_1,0
ENSG00000105698-USF2_0,0
ENSG00000105700-KXD1_0,19 25 3
ENSG00000105701-FKBP8_0,25 6 23
ENSG00000105701-FKBP8_1,25 6 23
ENSG00000105708-ZNF14_0,25
ENSG00000105722-ERF_0,0
ENSG00000105722-ERF_1,0
ENSG00000105723-GSK3A_0,25
ENSG00000105732-ZNF574_0,0
ENSG00000105732-ZNF574_1,0
ENSG00000105737-GRIK5_0,21
ENSG00000105738-SIPA1L3_0,1 4
ENSG00000105755-ETHE1_2,23
ENSG00000105755-ETHE1_0,23
ENSG00000105755-ETHE1_1,23
ENSG00000105767-CADM4_0,1
ENSG00000105771-SMG9_0,25 23
ENSG00000105778-AVL9_0,6
ENSG00000105819-PMPCB_0,23
ENSG00000105819-PMPCB_1,23
ENSG00000105821-DNAJC2_0,25
ENSG00000105835-NAMPT_0,4
ENSG00000105849-TWISTNB_1,3
ENSG00000105849-TWISTNB_0,3
ENSG00000105851-PIK3CG_0,21
ENSG00000105855-ITGB8_0,25 21
ENSG00000105856-HBP1_0,4
ENSG00000105856-HBP1_1,4
ENSG00000105865-DUS4L_0,25
ENSG00000105866-SP4_1,0 25
ENSG00000105866-SP4_0,0 25
ENSG00000105879-CBLL1_0,4
ENSG00000105887-MTPN_0,25 21
ENSG00000105928-DFNA5_0,25
ENSG00000105928-DFNA5_1,25
ENSG00000105929-ATP6V0A4_0,25
ENSG00000105939-ZC3HAV1_0,25 7
ENSG00000105939-ZC3HAV1_1,25 7
ENSG00000105948-TTC26_0,25 11 4
ENSG00000105953-OGDH_0,23
ENSG00000105953-OGDH_1,23
ENSG00000105963-ADAP1_0,25 21
ENSG00000105967-TFEC_0,0
ENSG00000105974-CAV1_0,7
ENSG00000105976-MET_1,25 21
ENSG00000105976-MET_0,25 21
ENSG00000105976-MET_2,25 21
ENSG00000105983-LMBR1_0,25
ENSG00000105983-LMBR1_1,25
ENSG00000105993-DNAJB6_0,0
ENSG00000105997-HOXA3_0,0
ENSG00000106009-BRAT1_0,0
ENSG00000106012-IQCE_0,25 0
ENSG00000106025-TSPAN12_0,14
ENSG00000106038-EVX1_0,0
ENSG00000106052-TAX1BP1_0,25 0
ENSG00000106066-CPVL_0,6
ENSG00000106077-ABHD11_0,23
ENSG00000106077-ABHD11_1,23
ENSG00000106078-COBL_0,21
ENSG00000106080-FKBP14_0,25 7
ENSG00000106080-FKBP14_1,25 7
ENSG00000106086-PLEKHA8_0,7 0
ENSG00000106100-NOD1_0,23
ENSG00000106105-GARS_0,25
ENSG00000106123-EPHB6_0,4
ENSG00000106125-MINDY4_0,25
ENSG00000106125-MINDY4_1,25
ENSG00000106144-CASP2_0,0
ENSG00000106153-CHCHD2_1,23
ENSG00000106153-CHCHD2_0,23
ENSG00000106211-HSPB1_1,25 21
ENSG00000106211-HSPB1_0,25 21
ENSG00000106211-HSPB1_2,25 21
ENSG00000106236-NPTX2_0,12 19 7
ENSG00000106245-BUD31_0,19 14
ENSG00000106246-PTCD1_0,23
ENSG00000106258-CYP3A5_0,25
ENSG00000106261-ZKSCAN1_0,23 5
ENSG00000106263-EIF3B_0,25 0
ENSG00000106268-NUDT1_0,25
ENSG00000106278-PTPRZ1_0,25
ENSG00000106290-TAF6_0,0 25
ENSG00000106299-WASL_0,25 2
ENSG00000106305-AIMP2_0,25
ENSG00000106330-MOSPD3_1,25 0
ENSG00000106330-MOSPD3_0,25 0
ENSG00000106333-PCOLCE_0,7
ENSG00000106341-PPP1R17_0,0
ENSG00000106344-RBM28_0,2
ENSG00000106344-RBM28_1,2
ENSG00000106348-IMPDH1_0,25 27
ENSG00000106366-SERPINE1_0,25
ENSG00000106367-AP1S1_0,7
ENSG00000106384-MOGAT3_0,19
ENSG00000106392-C1GALT1_0,25 5
ENSG00000106400-ZNHIT1_0,0
ENSG00000106415-GLCCI1_0,2
ENSG00000106436-MYL10_0,14
ENSG00000106443-PHF14_0,25
ENSG00000106459-NRF1_0,0 25
ENSG00000106460-TMEM106B_0,9 10
ENSG00000106462-EZH2_0,0
ENSG00000106479-ZNF862_0,23
ENSG00000106484-MEST_0,25 7
ENSG00000106524-ANKMY2_1,25 0
ENSG00000106524-ANKMY2_0,25 0
ENSG00000106524-ANKMY2_2,25 0
ENSG00000106538-RARRES2_0,25
ENSG00000106541-AGR2_0,25
ENSG00000106546-AHR_0,25 0
ENSG00000106554-CHCHD3_0,23
ENSG00000106565-TMEM176B_0,7 0 21
ENSG00000106603-COA1_0,23
ENSG00000106605-BLVRA_0,25
ENSG00000106608-URGCP_0,25
ENSG00000106617-PRKAG2_0,0
ENSG00000106624-AEBP1_0,25 0
ENSG00000106624-AEBP1_1,25 0
ENSG00000106633-GCK_0,25 7
ENSG00000106633-GCK_1,25 7
ENSG00000106635-BCL7B_0,0
ENSG00000106636-YKT6_0,25 23
ENSG00000106638-TBL2_1,25
ENSG00000106638-TBL2_0,25
ENSG00000106682-EIF4H_0,25 5 0
ENSG00000106683-LIMK1_0,25 4
ENSG00000106689-LHX2_0,0
ENSG00000106723-SPIN1_0,0
ENSG00000106733-NMRK1_0,25 0
ENSG00000106771-TMEM245_0,25 21
ENSG00000106780-MEGF9_0,25
ENSG00000106785-TRIM14_0,25 0
ENSG00000106789-CORO2A_0,25 21
ENSG00000106799-TGFBR1_0,21
ENSG00000106803-SEC61B_0,6
ENSG00000106809-OGN_0,6
ENSG00000106819-ASPN_0,0
ENSG00000106852-LHX6_0,3 21
ENSG00000106868-SUSD1_0,0
ENSG00000106948-AKNA_0,19 0
ENSG00000106948-AKNA_1,19 0
ENSG00000106976-DNM1_0,0
ENSG00000106976-DNM1_1,0
ENSG00000106992-AK1_0,25
ENSG00000106993-CDC37L1_0,25
ENSG00000107020-PLGRKT_0,23
ENSG00000107021-TBC1D13_0,2
ENSG00000107077-KDM4C_0,0
ENSG00000107099-DOCK8_0,19 25 23 0
ENSG00000107104-KANK1_0,21
ENSG00000107105-ELAVL2_0,25 0
ENSG00000107130-NCS1_0,21
ENSG00000107130-NCS1_1,21
ENSG00000107159-CA9_1,21 25
ENSG00000107159-CA9_0,21 25
ENSG00000107164-FUBP3_0,25 0
ENSG00000107175-CREB3_0,25
ENSG00000107185-RGP1_1,25 21
ENSG00000107185-RGP1_0,25 21
ENSG00000107201-DDX58_0,25
ENSG00000107223-EDF1_0,25
ENSG00000107249-GLIS3_0,0
ENSG00000107262-BAG1_0,0
ENSG00000107281-NPDC1_0,25
ENSG00000107282-APBA1_0,7
ENSG00000107290-SETX_0,16
ENSG00000107290-SETX_1,16
ENSG00000107295-SH3GL2_0,16 14 17
ENSG00000107295-SH3GL2_1,16 14 17
ENSG00000107317-PTGDS_0,0
ENSG00000107338-SHB_1,25 0 26
ENSG00000107338-SHB_0,25 0 26
ENSG00000107341-UBE2R2_0,2
ENSG00000107371-EXOSC3_0,0
ENSG00000107372-ZFAND5_0,25 0
ENSG00000107438-PDLIM1_0,12 21
ENSG00000107438-PDLIM1_1,12 21
ENSG00000107443-CCNJ_0,7 0
ENSG00000107447-DNTT_0,25 0
ENSG00000107485-GATA3_0,0
ENSG00000107518-ATRNL1_0,23
ENSG00000107551-RASSF4_0,2
ENSG00000107554-DNMBP_0,25 7 5 2
ENSG00000107560-RAB11FIP2_0,0
ENSG00000107566-ERLIN1_0,6
ENSG00000107581-EIF3A_0,25
ENSG00000107614-TRDMT1_0,19 2
ENSG00000107625-DDX50_1,2
ENSG00000107625-DDX50_0,2
ENSG00000107672-NSMCE4A_0,0
ENSG00000107672-NSMCE4A_1,0
ENSG00000107672-NSMCE4A_2,0
ENSG00000107679-PLEKHA1_0,25
ENSG00000107679-PLEKHA1_1,25
ENSG00000107738-VSIR_0,0
ENSG00000107742-SPOCK2_0,4
ENSG00000107745-MICU1_0,23
ENSG00000107758-PPP3CB_0,23
ENSG00000107771-CCSER2_0,25 0
ENSG00000107779-BMPR1A_0,25
ENSG00000107796-ACTA2_0,12
ENSG00000107816-LZTS2_0,25 21
ENSG00000107819-SFXN3_0,23
ENSG00000107819-SFXN3_1,23
ENSG00000107829-FBXW4_0,7
ENSG00000107833-NPM3_0,12 25 2
ENSG00000107854-TNKS2_0,14
ENSG00000107862-GBF1_0,7
ENSG00000107863-ARHGAP21_0,21 12
ENSG00000107864-CPEB3_0,11 5 0
ENSG00000107874-CUEDC2_0,25 0
ENSG00000107890-ANKRD26_0,7
ENSG00000107897-ACBD5_1,8
ENSG00000107897-ACBD5_0,8
ENSG00000107902-LHPP_0,25 4
ENSG00000107929-LARP4B_1,25
ENSG00000107929-LARP4B_0,25
ENSG00000107937-GTPBP4_1,2 1
ENSG00000107937-GTPBP4_0,2 1
ENSG00000107938-EDRF1_0,19 25 0
ENSG00000107949-BCCIP_0,0 25
ENSG00000107959-PITRM1_0,23
ENSG00000107968-MAP3K8_0,25
ENSG00000108001-EBF3_0,0
ENSG00000108018-SORCS1_0,25 21
ENSG00000108021-FAM208B_1,25
ENSG00000108021-FAM208B_0,25
ENSG00000108039-XPNPEP1_1,25
ENSG00000108039-XPNPEP1_0,25
ENSG00000108055-SMC3_0,0
ENSG00000108061-SHOC2_0,25 0
ENSG00000108064-TFAM_0,23
ENSG00000108064-TFAM_1,23
ENSG00000108091-CCDC6_0,25
ENSG00000108094-CUL2_1,0
ENSG00000108094-CUL2_0,0
ENSG00000108106-UBE2S_0,0 21
ENSG00000108175-ZMIZ1_0,0
ENSG00000108179-PPIF_0,23
ENSG00000108239-TBC1D12_0,4 0
ENSG00000108244-KRT23_0,25 11
ENSG00000108256-NUFIP2_0,25 5 0
ENSG00000108262-GIT1_0,25 13
ENSG00000108262-GIT1_1,25 13
ENSG00000108298-RPL19_0,25 6 2
ENSG00000108298-RPL19_1,25 6 2
ENSG00000108306-FBXL20_0,14
ENSG00000108312-UBTF_0,3
ENSG00000108344-PSMD3_1,25 0
ENSG00000108344-PSMD3_0,25 0
ENSG00000108349-CASC3_0,1
ENSG00000108352-RAPGEFL1_0,16 14
ENSG00000108370-RGS9_0,0
ENSG00000108384-RAD51C_0,25 23
ENSG00000108387-SEPT4_0,0
ENSG00000108423-TUBD1_1,25 0
ENSG00000108423-TUBD1_0,25 0
ENSG00000108424-KPNB1_0,25 1 0
ENSG00000108424-KPNB1_1,25 1 0
ENSG00000108424-KPNB1_3,25 1 0
ENSG00000108424-KPNB1_2,25 1 0
ENSG00000108433-GOSR2_0,7 0
ENSG00000108433-GOSR2_1,7 0
ENSG00000108439-PNPO_1,25 0
ENSG00000108439-PNPO_0,25 0
ENSG00000108443-RPS6KB1_0,0
ENSG00000108448-TRIM16L_0,25 21
ENSG00000108465-CDK5RAP3_1,25
ENSG00000108465-CDK5RAP3_0,25
ENSG00000108468-CBX1_0,5
ENSG00000108469-RECQL5_0,25
ENSG00000108474-PIGL_0,25 0
ENSG00000108479-GALK1_0,25 7
ENSG00000108509-CAMTA2_0,12 23
ENSG00000108511-HOXB6_0,7
ENSG00000108515-ENO3_2,25 21
ENSG00000108515-ENO3_0,25 21
ENSG00000108515-ENO3_1,25 21
ENSG00000108518-PFN1_0,25
ENSG00000108523-RNF167_0,25
ENSG00000108551-RASD1_0,0 21
ENSG00000108557-RAI1_1,0
ENSG00000108557-RAI1_0,0
ENSG00000108559-NUP88_0,0
ENSG00000108561-C1QBP_0,23 21
ENSG00000108576-SLC6A4_0,7
ENSG00000108578-BLMH_0,25 5 0
ENSG00000108582-CPD_0,1 4 0
ENSG00000108588-CCDC47_0,6
ENSG00000108588-CCDC47_1,6
ENSG00000108591-DRG2_0,25 0
ENSG00000108592-FTSJ3_0,2
ENSG00000108599-AKAP10_0,25 21
ENSG00000108602-ALDH3A1_0,25 21
ENSG00000108602-ALDH3A1_1,25 21
ENSG00000108604-SMARCD2_0,0
ENSG00000108604-SMARCD2_1,0
ENSG00000108622-ICAM2_0,25
ENSG00000108639-SYNGR2_0,7
ENSG00000108651-UTP6_1,2
ENSG00000108651-UTP6_0,2
ENSG00000108654-DDX5_0,0
ENSG00000108654-DDX5_1,0
ENSG00000108669-CYTH1_0,2
ENSG00000108671-PSMD11_0,7
ENSG00000108691-CCL2_0,7
ENSG00000108771-DHX58_0,25 7 0
ENSG00000108774-RAB5C_0,9
ENSG00000108786-HSD17B1_0,25
ENSG00000108788-MLX_0,25 1 0
ENSG00000108797-CNTNAP1_0,0
ENSG00000108799-EZH1_0,0
ENSG00000108813-DLX4_0,0
ENSG00000108821-COL1A1_0,25
ENSG00000108825-PTGES3L-AARSD1_0,25 1
ENSG00000108829-LRRC59_1,6
ENSG00000108829-LRRC59_0,6
ENSG00000108839-ALOX12_0,25 4
ENSG00000108840-HDAC5_0,25 4 7
ENSG00000108846-ABCC3_0,21
ENSG00000108848-LUC7L3_1,4
ENSG00000108848-LUC7L3_0,4
ENSG00000108852-MPP2_0,25 23
ENSG00000108854-SMURF2_0,4
ENSG00000108861-DUSP3_0,0 25
ENSG00000108883-EFTUD2_0,0 25
ENSG00000108946-PRKAR1A_0,25
ENSG00000108947-EFNB3_0,0
ENSG00000108953-YWHAE_0,25
ENSG00000108961-RANGRF_0,0
ENSG00000108963-DPH1_0,0
ENSG00000108984-MAP2K6_0,25
ENSG00000109016-DHRS7B_0,25 21
ENSG00000109046-WSB1_0,23
ENSG00000109062-SLC9A3R1_1,18 21
ENSG00000109062-SLC9A3R1_0,18 21
ENSG00000109065-NAT9_0,0
ENSG00000109066-TMEM104_0,7 0
ENSG00000109072-VTN_0,6
ENSG00000109079-TNFAIP1_0,2
ENSG00000109083-IFT20_0,14
ENSG00000109084-TMEM97_0,25 1 21
ENSG00000109089-CDR2L_0,25
ENSG00000109111-SUPT6H_1,25 0 21
ENSG00000109111-SUPT6H_0,25 0 21
